file,model,prompt_type,game_id,target,round,guess,feedback,violated,violation_count,redundant_signals,candidates_before,candidates_after,info_gain_bits,entropy_before,entropy_after,candidates_eliminated,reduction_rate
model_llama_3.3_70b_instruct_cot_20251211_184919.csv,llama-3.3-70b-instruct,cot,54,CARVE,5,CARPE,GGG-G,False,0,4,3,2,0.585,1.585,1.0,1,0.3333
model_llama_3.3_70b_instruct_cot_20251211_184919.csv,llama-3.3-70b-instruct,cot,54,CARVE,6,CARTE,GGG-G,False,0,4,2,1,1.0,1.0,0,1,0.5
model_llama_3.3_70b_instruct_cot_20251211_184919.csv,llama-3.3-70b-instruct,cot,55,LAGER,1,HOUSE,----Y,False,0,0,5629,654,3.1055,12.4587,9.3531,4975,0.8838
model_llama_3.3_70b_instruct_cot_20251211_184919.csv,llama-3.3-70b-instruct,cot,55,LAGER,2,LEVER,G--GG,False,0,0,654,8,6.3531,9.3531,3.0,646,0.9878
model_llama_3.3_70b_instruct_cot_20251211_184919.csv,llama-3.3-70b-instruct,cot,55,LAGER,3,LAYER,GG-GG,False,0,3,8,4,1.0,3.0,2.0,4,0.5
model_llama_3.3_70b_instruct_cot_20251211_184919.csv,llama-3.3-70b-instruct,cot,55,LAGER,4,LAKER,GG-GG,False,0,4,4,3,0.415,2.0,1.585,1,0.25
model_llama_3.3_70b_instruct_cot_20251211_184919.csv,llama-3.3-70b-instruct,cot,55,LAGER,5,LATER,GG-GG,False,0,4,3,2,0.585,1.585,1.0,1,0.3333
model_llama_3.3_70b_instruct_cot_20251211_184919.csv,llama-3.3-70b-instruct,cot,55,LAGER,6,LAZER,GG-GG,False,0,4,2,1,1.0,1.0,0,1,0.5
model_llama_3.3_70b_instruct_cot_20251211_184919.csv,llama-3.3-70b-instruct,cot,56,JERKS,1,HOUSE,---YY,False,0,0,5629,463,3.6038,12.4587,8.8549,5166,0.9177
model_llama_3.3_70b_instruct_cot_20251211_184919.csv,llama-3.3-70b-instruct,cot,56,JERKS,2,YEARS,-G-YG,False,0,0,463,21,4.4626,8.8549,4.3923,442,0.9546
model_llama_3.3_70b_instruct_cot_20251211_184919.csv,llama-3.3-70b-instruct,cot,56,JERKS,3,REVIS,YG--G,False,0,2,21,11,0.9329,4.3923,3.4594,10,0.4762
model_llama_3.3_70b_instruct_cot_20251211_184919.csv,llama-3.3-70b-instruct,cot,56,JERKS,4,PERKS,-GGGG,False,0,2,11,2,2.4594,3.4594,1.0,9,0.8182
model_llama_3.3_70b_instruct_cot_20251211_184919.csv,llama-3.3-70b-instruct,cot,56,JERKS,5,JERKS,GGGGG,False,0,4,2,1,1.0,1.0,0,1,0.5
model_llama_3.3_70b_instruct_cot_20251211_184919.csv,llama-3.3-70b-instruct,cot,57,LOTUS,1,HOUSE,-GYY-,False,0,0,5629,12,8.8737,12.4587,3.585,5617,0.9979
model_llama_3.3_70b_instruct_cot_20251211_184919.csv,llama-3.3-70b-instruct,cot,57,LOTUS,2,BOGUS,-G-GG,False,0,1,12,7,0.7776,3.585,2.8074,5,0.4167
model_llama_3.3_70b_instruct_cot_20251211_184919.csv,llama-3.3-70b-instruct,cot,57,LOTUS,3,LOCUS,GG-GG,False,0,3,7,1,2.8074,2.8074,0,6,0.8571
model_llama_3.3_70b_instruct_cot_20251211_184919.csv,llama-3.3-70b-instruct,cot,57,LOTUS,4,LOTUS,GGGGG,False,0,4,1,1,0,0,0,0,0.0
model_llama_3.3_70b_instruct_cot_20251211_184919.csv,llama-3.3-70b-instruct,cot,58,LACEY,1,HOUSE,----Y,False,0,0,5629,654,3.1055,12.4587,9.3531,4975,0.8838
model_llama_3.3_70b_instruct_cot_20251211_184919.csv,llama-3.3-70b-instruct,cot,58,LACEY,2,LEVER,G--G-,False,0,0,654,13,5.6527,9.3531,3.7004,641,0.9801
model_llama_3.3_70b_instruct_cot_20251211_184919.csv,llama-3.3-70b-instruct,cot,58,LACEY,3,LANEY,GG-GG,False,0,2,13,1,3.7004,3.7004,0,12,0.9231
model_llama_3.3_70b_instruct_cot_20251211_184919.csv,llama-3.3-70b-instruct,cot,58,LACEY,4,LACEY,GGGGG,False,0,4,1,1,0,0,0,0,0.0
model_llama_3.3_70b_instruct_cot_20251211_184919.csv,llama-3.3-70b-instruct,cot,59,TUDOR,1,HOUSE,-YY--,False,0,0,5629,55,6.6773,12.4587,5.7814,5574,0.9902
model_llama_3.3_70b_instruct_cot_20251211_184919.csv,llama-3.3-70b-instruct,cot,59,TUDOR,2,AUDIO,-GG-Y,False,0,0,55,1,5.7814,5.7814,0,54,0.9818
model_llama_3.3_70b_instruct_cot_20251211_184919.csv,llama-3.3-70b-instruct,cot,59,TUDOR,3,TUDOR,GGGGG,False,0,2,1,1,0,0,0,0,0.0
model_llama_3.3_70b_instruct_cot_20251211_184919.csv,llama-3.3-70b-instruct,cot,60,QUOTA,1,HOUSE,-YY--,False,0,0,5629,55,6.6773,12.4587,5.7814,5574,0.9902
model_llama_3.3_70b_instruct_cot_20251211_184919.csv,llama-3.3-70b-instruct,cot,60,QUOTA,2,AUDIO,YG--Y,False,0,0,55,2,4.7814,5.7814,1.0,53,0.9636
model_llama_3.3_70b_instruct_cot_20251211_184919.csv,llama-3.3-70b-instruct,cot,60,QUOTA,3,QUOTA,GGGGG,False,0,1,2,1,1.0,1.0,0,1,0.5
model_llama_3.3_70b_instruct_cot_20251211_184919.csv,llama-3.3-70b-instruct,cot,61,MOURN,1,HOUSE,-GG--,False,0,0,5629,18,8.2887,12.4587,4.1699,5611,0.9968
model_llama_3.3_70b_instruct_cot_20251211_184919.csv,llama-3.3-70b-instruct,cot,61,MOURN,2,ROUND,YGGY-,False,0,2,18,1,4.1699,4.1699,0,17,0.9444
model_llama_3.3_70b_instruct_cot_20251211_184919.csv,llama-3.3-70b-instruct,cot,61,MOURN,3,MOURN,GGGGG,False,0,2,1,1,0,0,0,0,0.0
model_llama_3.3_70b_instruct_cot_20251211_184919.csv,llama-3.3-70b-instruct,cot,62,PROMO,1,HOUSE,-Y---,False,0,0,5629,290,4.2788,12.4587,8.1799,5339,0.9485
model_llama_3.3_70b_instruct_cot_20251211_184919.csv,llama-3.3-70b-instruct,cot,62,PROMO,2,BROWN,-GG--,False,0,0,290,25,3.5361,8.1799,4.6439,265,0.9138
model_llama_3.3_70b_instruct_cot_20251211_184919.csv,llama-3.3-70b-instruct,cot,62,PROMO,3,GROOM,-GGYY,False,0,2,25,1,4.6439,4.6439,0,24,0.96
model_llama_3.3_70b_instruct_cot_20251211_184919.csv,llama-3.3-70b-instruct,cot,62,PROMO,4,PROMO,GGGGG,False,0,2,1,1,0,0,0,0,0.0
model_llama_3.3_70b_instruct_cot_20251211_184919.csv,llama-3.3-70b-instruct,cot,63,CASTE,1,HOUSE,---YG,False,0,0,5629,65,6.4363,12.4587,6.0224,5564,0.9885
model_llama_3.3_70b_instruct_cot_20251211_184919.csv,llama-3.3-70b-instruct,cot,63,CASTE,2,SPACE,Y-YYG,False,0,1,65,1,6.0224,6.0224,0,64,0.9846
model_llama_3.3_70b_instruct_cot_20251211_184919.csv,llama-3.3-70b-instruct,cot,63,CASTE,3,CASTE,GGGGG,False,0,1,1,1,0,0,0,0,0.0
model_llama_3.3_70b_instruct_cot_20251211_184919.csv,llama-3.3-70b-instruct,cot,64,CAPRI,1,HOUSE,-----,False,0,0,5629,694,3.0199,12.4587,9.4388,4935,0.8767
model_llama_3.3_70b_instruct_cot_20251211_184919.csv,llama-3.3-70b-instruct,cot,64,CAPRI,2,BRAIN,-YYY-,False,0,0,694,23,4.9152,9.4388,4.5236,671,0.9669
model_llama_3.3_70b_instruct_cot_20251211_184919.csv,llama-3.3-70b-instruct,cot,64,CAPRI,3,DAIRY,-GYG-,False,0,0,23,1,4.5236,4.5236,0,22,0.9565
model_llama_3.3_70b_instruct_cot_20251211_184919.csv,llama-3.3-70b-instruct,cot,64,CAPRI,4,CAPRI,GGGGG,False,0,2,1,1,0,0,0,0,0.0
model_llama_3.3_70b_instruct_cot_20251211_184919.csv,llama-3.3-70b-instruct,cot,65,ALIAS,1,HOUSE,---Y-,False,0,0,5629,447,3.6545,12.4587,8.8041,5182,0.9206
model_llama_3.3_70b_instruct_cot_20251211_184919.csv,llama-3.3-70b-instruct,cot,65,ALIAS,2,STAFF,Y-Y--,False,0,0,447,108,2.0492,8.8041,6.7549,339,0.7584
model_llama_3.3_70b_instruct_cot_20251211_184919.csv,llama-3.3-70b-instruct,cot,65,ALIAS,3,BANKS,-Y--G,False,0,0,108,9,3.585,6.7549,3.1699,99,0.9167
model_llama_3.3_70b_instruct_cot_20251211_184919.csv,llama-3.3-70b-instruct,cot,65,ALIAS,4,ALIAS,GGGGG,False,0,1,9,1,3.1699,3.1699,0,8,0.8889
model_llama_3.3_70b_instruct_cot_20251211_184919.csv,llama-3.3-70b-instruct,cot,66,PADDY,1,HOUSE,-----,False,0,0,5629,694,3.0199,12.4587,9.4388,4935,0.8767
model_llama_3.3_70b_instruct_cot_20251211_184919.csv,llama-3.3-70b-instruct,cot,66,PADDY,2,BRAIN,--Y--,False,0,0,694,65,3.4164,9.4388,6.0224,629,0.9063
model_llama_3.3_70b_instruct_cot_20251211_184919.csv,llama-3.3-70b-instruct,cot,66,PADDY,3,MAMMA,-G---,False,0,0,65,20,1.7004,6.0224,4.3219,45,0.6923
model_llama_3.3_70b_instruct_cot_20251211_184919.csv,llama-3.3-70b-instruct,cot,66,PADDY,4,DADDY,-GGGG,False,0,1,20,2,3.3219,4.3219,1.0,18,0.9
model_llama_3.3_70b_instruct_cot_20251211_184919.csv,llama-3.3-70b-instruct,cot,66,PADDY,5,PADDY,GGGGG,True,1,4,2,1,1.0,1.0,0,1,0.5
model_llama_3.3_70b_instruct_cot_20251211_184919.csv,llama-3.3-70b-instruct,cot,67,BLOBS,1,HOUSE,-Y-Y-,False,0,0,5629,139,5.3397,12.4587,7.1189,5490,0.9753
model_llama_3.3_70b_instruct_cot_20251211_184919.csv,llama-3.3-70b-instruct,cot,67,BLOBS,2,STOCK,Y-G--,False,0,0,139,21,2.7266,7.1189,4.3923,118,0.8489
model_llama_3.3_70b_instruct_cot_20251211_184919.csv,llama-3.3-70b-instruct,cot,67,BLOBS,3,GROWS,--G-G,False,0,1,21,7,1.585,4.3923,2.8074,14,0.6667
model_llama_3.3_70b_instruct_cot_20251211_184919.csv,llama-3.3-70b-instruct,cot,67,BLOBS,4,LYONS,Y-G-G,False,0,2,7,3,1.2224,2.8074,1.585,4,0.5714
model_llama_3.3_70b_instruct_cot_20251211_184919.csv,llama-3.3-70b-instruct,cot,67,BLOBS,5,IDOLS,--GYG,False,0,2,3,2,0.585,1.585,1.0,1,0.3333
model_llama_3.3_70b_instruct_cot_20251211_184919.csv,llama-3.3-70b-instruct,cot,67,BLOBS,6,BLOBS,GGGGG,False,0,2,2,1,1.0,1.0,0,1,0.5
model_llama_3.3_70b_instruct_cot_20251211_184919.csv,llama-3.3-70b-instruct,cot,68,DILLY,1,HOUSE,-----,False,0,0,5629,694,3.0199,12.4587,9.4388,4935,0.8767
model_llama_3.3_70b_instruct_cot_20251211_184919.csv,llama-3.3-70b-instruct,cot,68,DILLY,2,BRAIN,---Y-,False,0,0,694,40,4.1169,9.4388,5.3219,654,0.9424
model_llama_3.3_70b_instruct_cot_20251211_184919.csv,llama-3.3-70b-instruct,cot,68,DILLY,3,FILLY,-GGGG,False,0,0,40,6,2.737,5.3219,2.585,34,0.85
model_llama_3.3_70b_instruct_cot_20251211_184919.csv,llama-3.3-70b-instruct,cot,68,DILLY,4,WILLY,-GGGG,False,0,4,6,5,0.263,2.585,2.3219,1,0.1667
model_llama_3.3_70b_instruct_cot_20251211_184919.csv,llama-3.3-70b-instruct,cot,68,DILLY,5,MILLY,-GGGG,False,0,4,5,4,0.3219,2.3219,2.0,1,0.2
model_llama_3.3_70b_instruct_cot_20251211_184919.csv,llama-3.3-70b-instruct,cot,68,DILLY,6,LILLY,-GGGG,False,0,4,4,3,0.415,2.0,1.585,1,0.25
model_llama_3.3_70b_instruct_cot_20251211_184919.csv,llama-3.3-70b-instruct,cot,69,GUTSY,1,HOUSE,--YG-,False,0,0,5629,14,8.6513,12.4587,3.8074,5615,0.9975
model_llama_3.3_70b_instruct_cot_20251211_184919.csv,llama-3.3-70b-instruct,cot,69,GUTSY,2,BURST,-G-GY,False,0,1,14,4,1.8074,3.8074,2.0,10,0.7143
model_llama_3.3_70b_instruct_cot_20251211_184919.csv,llama-3.3-70b-instruct,cot,69,GUTSY,3,GUTSY,GGGGG,False,0,2,4,1,2.0,2.0,0,3,0.75
model_llama_3.3_70b_instruct_cot_20251211_184919.csv,llama-3.3-70b-instruct,cot,70,TABOR,1,HOUSE,-Y---,False,0,0,5629,290,4.2788,12.4587,8.1799,5339,0.9485
model_llama_3.3_70b_instruct_cot_20251211_184919.csv,llama-3.3-70b-instruct,cot,70,TABOR,2,BROWN,YYY--,False,0,0,290,6,5.5949,8.1799,2.585,284,0.9793
model_llama_3.3_70b_instruct_cot_20251211_184919.csv,llama-3.3-70b-instruct,cot,70,TABOR,3,GARBO,-GYYY,False,0,0,6,2,1.585,2.585,1.0,4,0.6667
model_llama_3.3_70b_instruct_cot_20251211_184919.csv,llama-3.3-70b-instruct,cot,70,TABOR,4,LABOR,-GGGG,False,0,1,2,1,1.0,1.0,0,1,0.5
model_llama_3.3_70b_instruct_cot_20251211_184919.csv,llama-3.3-70b-instruct,cot,70,TABOR,5,TABOR,GGGGG,False,0,4,1,1,0,0,0,0,0.0
model_llama_3.3_70b_instruct_cot_20251211_184919.csv,llama-3.3-70b-instruct,cot,71,INLAY,1,HOUSE,-----,False,0,0,5629,694,3.0199,12.4587,9.4388,4935,0.8767
model_llama_3.3_70b_instruct_cot_20251211_184919.csv,llama-3.3-70b-instruct,cot,71,INLAY,2,PARTY,-Y--G,False,0,0,694,6,6.8538,9.4388,2.585,688,0.9914
model_llama_3.3_70b_instruct_cot_20251211_184919.csv,llama-3.3-70b-instruct,cot,71,INLAY,3,VIJAY,-Y-GG,False,0,1,6,1,2.585,2.585,0,5,0.8333
model_llama_3.3_70b_instruct_cot_20251211_184919.csv,llama-3.3-70b-instruct,cot,71,INLAY,4,INLAY,GGGGG,False,0,2,1,1,0,0,0,0,0.0
model_llama_3.3_70b_instruct_cot_20251211_184919.csv,llama-3.3-70b-instruct,cot,72,AHHHH,1,HOUSE,Y----,False,0,0,5629,132,5.4143,12.4587,7.0444,5497,0.9766
model_llama_3.3_70b_instruct_cot_20251211_184919.csv,llama-3.3-70b-instruct,cot,72,AHHHH,2,THINK,-G---,False,0,0,132,9,3.8745,7.0444,3.1699,123,0.9318
model_llama_3.3_70b_instruct_cot_20251211_184919.csv,llama-3.3-70b-instruct,cot,72,AHHHH,3,CHARM,-GY--,False,0,1,9,1,3.1699,3.1699,0,8,0.8889
model_llama_3.3_70b_instruct_cot_20251211_184919.csv,llama-3.3-70b-instruct,cot,72,AHHHH,4,AHHHH,GGGGG,False,0,1,1,1,0,0,0,0,0.0
model_llama_3.3_70b_instruct_cot_20251211_184919.csv,llama-3.3-70b-instruct,cot,73,ROUEN,1,HOUSE,-GG-Y,False,0,0,5629,1,12.4587,12.4587,0,5628,0.9998
model_llama_3.3_70b_instruct_cot_20251211_184919.csv,llama-3.3-70b-instruct,cot,73,ROUEN,2,ROUEN,GGGGG,False,0,2,1,1,0,0,0,0,0.0
model_llama_3.3_70b_instruct_cot_20251211_184919.csv,llama-3.3-70b-instruct,cot,74,BUENA,1,HOUSE,--Y-Y,False,0,0,5629,62,6.5045,12.4587,5.9542,5567,0.989
model_llama_3.3_70b_instruct_cot_20251211_184919.csv,llama-3.3-70b-instruct,cot,74,BUENA,2,QUEEN,-GG-Y,False,0,0,62,2,4.9542,5.9542,1.0,60,0.9677
model_llama_3.3_70b_instruct_cot_20251211_184919.csv,llama-3.3-70b-instruct,cot,74,BUENA,3,NUEVA,YGG-G,False,0,2,2,1,1.0,1.0,0,1,0.5
model_llama_3.3_70b_instruct_cot_20251211_184919.csv,llama-3.3-70b-instruct,cot,74,BUENA,4,BUENA,GGGGG,False,0,3,1,1,0,0,0,0,0.0
model_llama_3.3_70b_instruct_cot_20251211_184919.csv,llama-3.3-70b-instruct,cot,75,MENON,1,HOUSE,-Y--Y,False,0,0,5629,106,5.7307,12.4587,6.7279,5523,0.9812
model_llama_3.3_70b_instruct_cot_20251211_184919.csv,llama-3.3-70b-instruct,cot,75,MENON,2,OWNER,Y-GY-,False,0,0,106,7,3.9206,6.7279,2.8074,99,0.934
model_llama_3.3_70b_instruct_cot_20251211_184919.csv,llama-3.3-70b-instruct,cot,75,MENON,3,MENON,GGGGG,False,0,1,7,1,2.8074,2.8074,0,6,0.8571
model_llama_3.3_70b_instruct_cot_20251211_184919.csv,llama-3.3-70b-instruct,cot,76,TRASK,1,HOUSE,---G-,False,0,0,5629,51,6.7862,12.4587,5.6724,5578,0.9909
model_llama_3.3_70b_instruct_cot_20251211_184919.csv,llama-3.3-70b-instruct,cot,76,TRASK,2,BLAST,--GGY,False,0,1,51,2,4.6724,5.6724,1.0,49,0.9608
model_llama_3.3_70b_instruct_cot_20251211_184919.csv,llama-3.3-70b-instruct,cot,76,TRASK,3,STASI,-YGG-,False,0,2,2,1,1.0,1.0,0,1,0.5
model_llama_3.3_70b_instruct_cot_20251211_184919.csv,llama-3.3-70b-instruct,cot,76,TRASK,4,TRASK,GGGGG,False,0,2,1,1,0,0,0,0,0.0
model_llama_3.3_70b_instruct_cot_20251211_184919.csv,llama-3.3-70b-instruct,cot,77,CASIO,1,HOUSE,-Y-Y-,False,0,0,5629,139,5.3397,12.4587,7.1189,5490,0.9753
model_llama_3.3_70b_instruct_cot_20251211_184919.csv,llama-3.3-70b-instruct,cot,77,CASIO,2,STOCK,Y-YY-,False,0,0,139,6,4.534,7.1189,2.585,133,0.9568
model_llama_3.3_70b_instruct_cot_20251211_184919.csv,llama-3.3-70b-instruct,cot,77,CASIO,3,ORCAS,Y-YYY,False,0,0,6,2,1.585,2.585,1.0,4,0.6667
model_llama_3.3_70b_instruct_cot_20251211_184919.csv,llama-3.3-70b-instruct,cot,77,CASIO,4,CASIO,GGGGG,False,0,0,2,1,1.0,1.0,0,1,0.5
model_llama_3.3_70b_instruct_cot_20251211_184919.csv,llama-3.3-70b-instruct,cot,78,VOILA,1,HOUSE,-G---,False,0,0,5629,231,4.6069,12.4587,7.8517,5398,0.959
model_llama_3.3_70b_instruct_cot_20251211_184919.csv,llama-3.3-70b-instruct,cot,78,VOILA,2,GOING,-GG--,False,0,1,231,2,6.8517,7.8517,1.0,229,0.9913
model_llama_3.3_70b_instruct_cot_20251211_184919.csv,llama-3.3-70b-instruct,cot,78,VOILA,3,VOILA,GGGGG,False,0,2,2,1,1.0,1.0,0,1,0.5
model_llama_3.3_70b_instruct_cot_20251211_184919.csv,llama-3.3-70b-instruct,cot,79,AURAL,1,HOUSE,--Y--,False,0,0,5629,172,5.0324,12.4587,7.4263,5457,0.9694
model_llama_3.3_70b_instruct_cot_20251211_184919.csv,llama-3.3-70b-instruct,cot,79,AURAL,2,BUILD,-G-Y-,False,0,0,172,12,3.8413,7.4263,3.585,160,0.9302
model_llama_3.3_70b_instruct_cot_20251211_184919.csv,llama-3.3-70b-instruct,cot,79,AURAL,3,LUNAR,YG-GY,False,0,1,12,3,2.0,3.585,1.585,9,0.75
model_llama_3.3_70b_instruct_cot_20251211_184919.csv,llama-3.3-70b-instruct,cot,79,AURAL,4,AURAL,GGGGG,False,0,2,3,1,1.585,1.585,0,2,0.6667
model_llama_3.3_70b_instruct_cot_20251211_184919.csv,llama-3.3-70b-instruct,cot,80,LEGER,1,HOUSE,----Y,False,0,0,5629,654,3.1055,12.4587,9.3531,4975,0.8838
model_llama_3.3_70b_instruct_cot_20251211_184919.csv,llama-3.3-70b-instruct,cot,80,LEGER,2,LEVER,GG-GG,False,0,0,654,2,8.3531,9.3531,1.0,652,0.9969
model_llama_3.3_70b_instruct_cot_20251211_184919.csv,llama-3.3-70b-instruct,cot,80,LEGER,3,LEPER,GG-GG,False,0,4,2,1,1.0,1.0,0,1,0.5
model_llama_3.3_70b_instruct_cot_20251211_184919.csv,llama-3.3-70b-instruct,cot,80,LEGER,4,LEGER,GGGGG,False,0,4,1,1,0,0,0,0,0.0
model_llama_3.3_70b_instruct_cot_20251211_184919.csv,llama-3.3-70b-instruct,cot,81,DALLY,1,HOUSE,-----,False,0,0,5629,694,3.0199,12.4587,9.4388,4935,0.8767
model_llama_3.3_70b_instruct_cot_20251211_184919.csv,llama-3.3-70b-instruct,cot,81,DALLY,2,BRAIN,--Y--,False,0,0,694,65,3.4164,9.4388,6.0224,629,0.9063
model_llama_3.3_70b_instruct_cot_20251211_184919.csv,llama-3.3-70b-instruct,cot,81,DALLY,3,MAGMA,-G---,False,0,0,65,20,1.7004,6.0224,4.3219,45,0.6923
model_llama_3.3_70b_instruct_cot_20251211_184919.csv,llama-3.3-70b-instruct,cot,81,DALLY,4,DADDY,GG--G,False,0,1,20,2,3.3219,4.3219,1.0,18,0.9
model_llama_3.3_70b_instruct_cot_20251211_184919.csv,llama-3.3-70b-instruct,cot,81,DALLY,5,DALLY,GGGGG,False,0,3,2,1,1.0,1.0,0,1,0.5
model_llama_3.3_70b_instruct_cot_20251211_184919.csv,llama-3.3-70b-instruct,cot,82,INIGO,1,HOUSE,-Y---,False,0,0,5629,290,4.2788,12.4587,8.1799,5339,0.9485
model_llama_3.3_70b_instruct_cot_20251211_184919.csv,llama-3.3-70b-instruct,cot,82,INIGO,2,BROWN,--Y-Y,False,0,0,290,23,3.6563,8.1799,4.5236,267,0.9207
model_llama_3.3_70b_instruct_cot_20251211_184919.csv,llama-3.3-70b-instruct,cot,82,INIGO,3,TANGO,--YGG,False,0,0,23,1,4.5236,4.5236,0,22,0.9565
model_llama_3.3_70b_instruct_cot_20251211_184919.csv,llama-3.3-70b-instruct,cot,82,INIGO,4,INIGO,GGGGG,False,0,2,1,1,0,0,0,0,0.0
model_llama_3.3_70b_instruct_cot_20251211_184919.csv,llama-3.3-70b-instruct,cot,83,KRILL,1,HOUSE,-----,False,0,0,5629,694,3.0199,12.4587,9.4388,4935,0.8767
model_llama_3.3_70b_instruct_cot_20251211_184919.csv,llama-3.3-70b-instruct,cot,83,KRILL,2,BRAIN,-G-Y-,False,0,0,694,16,5.4388,9.4388,4.0,678,0.9769
model_llama_3.3_70b_instruct_cot_20251211_184919.csv,llama-3.3-70b-instruct,cot,83,KRILL,3,GRILL,-GGGG,False,0,1,16,3,2.415,4.0,1.585,13,0.8125
model_llama_3.3_70b_instruct_cot_20251211_184919.csv,llama-3.3-70b-instruct,cot,83,KRILL,4,TRILL,-GGGG,False,0,4,3,2,0.585,1.585,1.0,1,0.3333
model_llama_3.3_70b_instruct_cot_20251211_184919.csv,llama-3.3-70b-instruct,cot,83,KRILL,5,DRILL,-GGGG,False,0,4,2,1,1.0,1.0,0,1,0.5
model_llama_3.3_70b_instruct_cot_20251211_184919.csv,llama-3.3-70b-instruct,cot,83,KRILL,6,KRILL,GGGGG,False,0,4,1,1,0,0,0,0,0.0
model_llama_3.3_70b_instruct_cot_20251211_184919.csv,llama-3.3-70b-instruct,cot,84,SNIDE,1,HOUSE,---YG,False,0,0,5629,65,6.4363,12.4587,6.0224,5564,0.9885
model_llama_3.3_70b_instruct_cot_20251211_184919.csv,llama-3.3-70b-instruct,cot,84,SNIDE,2,SPACE,G---G,False,0,1,65,16,2.0224,6.0224,4.0,49,0.7538
model_llama_3.3_70b_instruct_cot_20251211_184919.csv,llama-3.3-70b-instruct,cot,84,SNIDE,3,STEVE,G---G,False,0,2,16,5,1.6781,4.0,2.3219,11,0.6875
model_llama_3.3_70b_instruct_cot_20251211_184919.csv,llama-3.3-70b-instruct,cot,84,SNIDE,4,SLIDE,G-GGG,False,0,2,5,1,2.3219,2.3219,0,4,0.8
model_llama_3.3_70b_instruct_cot_20251211_184919.csv,llama-3.3-70b-instruct,cot,84,SNIDE,5,SNIDE,GGGGG,False,0,4,1,1,0,0,0,0,0.0
model_llama_3.3_70b_instruct_cot_20251211_184919.csv,llama-3.3-70b-instruct,cot,85,LEWES,1,HOUSE,---YY,False,0,0,5629,463,3.6038,12.4587,8.8549,5166,0.9177
model_llama_3.3_70b_instruct_cot_20251211_184919.csv,llama-3.3-70b-instruct,cot,85,LEWES,2,YEARS,-G--G,False,0,0,463,72,2.6849,8.8549,6.1699,391,0.8445
model_llama_3.3_70b_instruct_cot_20251211_184919.csv,llama-3.3-70b-instruct,cot,85,LEWES,3,SEEDS,-GY-G,False,0,2,72,4,4.1699,6.1699,2.0,68,0.9444
model_llama_3.3_70b_instruct_cot_20251211_184919.csv,llama-3.3-70b-instruct,cot,85,LEWES,4,GENES,-G-GG,False,0,2,4,3,0.415,2.0,1.585,1,0.25
model_llama_3.3_70b_instruct_cot_20251211_184919.csv,llama-3.3-70b-instruct,cot,85,LEWES,5,MEMES,-G-GG,False,0,3,3,2,0.585,1.585,1.0,1,0.3333
model_llama_3.3_70b_instruct_cot_20251211_184919.csv,llama-3.3-70b-instruct,cot,85,LEWES,6,LEWES,GGGGG,False,0,3,2,1,1.0,1.0,0,1,0.5
model_llama_3.3_70b_instruct_cot_20251211_184919.csv,llama-3.3-70b-instruct,cot,86,TAMER,1,HOUSE,----Y,False,0,0,5629,654,3.1055,12.4587,9.3531,4975,0.8838
model_llama_3.3_70b_instruct_cot_20251211_184919.csv,llama-3.3-70b-instruct,cot,86,TAMER,2,LEVER,---GG,False,0,0,654,67,3.2871,9.3531,6.0661,587,0.8976
model_llama_3.3_70b_instruct_cot_20251211_184919.csv,llama-3.3-70b-instruct,cot,86,TAMER,3,TIGER,G--GG,False,0,2,67,4,4.0661,6.0661,2.0,63,0.9403
model_llama_3.3_70b_instruct_cot_20251211_184919.csv,llama-3.3-70b-instruct,cot,86,TAMER,4,TAKER,GG-GG,False,0,3,4,3,0.415,2.0,1.585,1,0.25
model_llama_3.3_70b_instruct_cot_20251211_184919.csv,llama-3.3-70b-instruct,cot,86,TAMER,5,TATER,GG-GG,False,0,4,3,2,0.585,1.585,1.0,1,0.3333
model_llama_3.3_70b_instruct_cot_20251211_184919.csv,llama-3.3-70b-instruct,cot,86,TAMER,6,TAMER,GGGGG,False,0,4,2,1,1.0,1.0,0,1,0.5
model_llama_3.3_70b_instruct_cot_20251211_184919.csv,llama-3.3-70b-instruct,cot,87,COTTA,1,HOUSE,-G---,False,0,0,5629,231,4.6069,12.4587,7.8517,5398,0.959
model_llama_3.3_70b_instruct_cot_20251211_184919.csv,llama-3.3-70b-instruct,cot,87,COTTA,2,GOING,-G---,False,0,1,231,101,1.1935,7.8517,6.6582,130,0.5628
model_llama_3.3_70b_instruct_cot_20251211_184919.csv,llama-3.3-70b-instruct,cot,87,COTTA,3,MORAL,-G-Y-,False,0,1,101,5,4.3363,6.6582,2.3219,96,0.9505
model_llama_3.3_70b_instruct_cot_20251211_184919.csv,llama-3.3-70b-instruct,cot,87,COTTA,4,COCOA,GG--G,False,0,1,5,1,2.3219,2.3219,0,4,0.8
model_llama_3.3_70b_instruct_cot_20251211_184919.csv,llama-3.3-70b-instruct,cot,87,COTTA,5,COTTA,GGGGG,False,0,3,1,1,0,0,0,0,0.0
model_llama_3.3_70b_instruct_cot_20251211_184919.csv,llama-3.3-70b-instruct,cot,88,CORBY,1,HOUSE,-G---,False,0,0,5629,231,4.6069,12.4587,7.8517,5398,0.959
model_llama_3.3_70b_instruct_cot_20251211_184919.csv,llama-3.3-70b-instruct,cot,88,CORBY,2,GOING,-G---,False,0,1,231,101,1.1935,7.8517,6.6582,130,0.5628
