strategy,game_number,target_word,tier,won,attempts,total_reward,guess_1,feedback_1,hamming_1,levenshtein_1,guess_2,feedback_2,hamming_2,levenshtein_2,guess_3,feedback_3,hamming_3,levenshtein_3,guess_4,feedback_4,hamming_4,levenshtein_4,guess_5,feedback_5,hamming_5,levenshtein_5,guess_6,feedback_6,hamming_6,levenshtein_6,violated_green_1,violated_yellow_1,violated_gray_1,total_violations_1,violated_green_2,violated_yellow_2,violated_gray_2,total_violations_2,violated_green_3,violated_yellow_3,violated_gray_3,total_violations_3,violated_green_4,violated_yellow_4,violated_gray_4,total_violations_4,violated_green_5,violated_yellow_5,violated_gray_5,total_violations_5,violated_green_6,violated_yellow_6,violated_gray_6,total_violations_6
css_voi_alternating,34,ALERT,1,True,3,9.4,HATES,-YYY-,5,4,GRATE,-YYYY,5,5,ALERT,GGGGG,0.0,0.0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
css_voi_alternating,35,CAGES,2,True,3,11.2,SAUER,YG-G-,3,3,CATES,GG-GG,1,1,CAGES,GGGGG,0.0,0.0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
css_voi_alternating,36,TEDDY,2,True,3,9.4,NEARS,-G---,4,4,LEYTE,-GYY-,4,4,TEDDY,GGGGG,0.0,0.0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
css_voi_alternating,37,COLES,2,True,5,8.2,REINS,-Y--G,4,4,SALES,--GGG,2,2,MULES,--GGG,2.0,2.0,POLES,-GGGG,1.0,1.0,COLES,GGGGG,0.0,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
css_voi_alternating,38,HWANG,2,True,5,7.4,STARE,--G--,4,4,ALAIN,--G-Y,4,4,CHANG,-YGGG,2.0,2.0,HUANG,G-GGG,1.0,1.0,HWANG,GGGGG,0.0,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
css_voi_alternating,39,WRATH,2,True,4,8.0,RAILS,YY---,5,4,ARENT,YG--Y,4,4,TRAMP,YGG--,3.0,3.0,WRATH,GGGGG,0.0,0.0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
css_voi_alternating,40,MACHO,2,True,5,6.2,RAKES,-G---,4,4,TANIA,-G---,4,4,BALMY,-G-Y-,4.0,4.0,MACHU,GGGG-,1.0,1.0,MACHO,GGGGG,0.0,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
css_voi_alternating,41,LOPEZ,2,True,4,7.5,RENTS,-Y---,5,5,OLDIE,YY--Y,5,4,VOGEL,-G-GY,3.0,3.0,LOPEZ,GGGGG,0.0,0.0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
css_voi_alternating,42,GOODY,2,True,3,8.2,LACES,-----,5,5,NITRO,----Y,5,5,GOODY,GGGGG,0.0,0.0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
css_voi_alternating,43,BROTH,2,True,3,9.3,RAISE,Y----,5,5,THORN,YYGY-,4,4,BROTH,GGGGG,0.0,0.0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
css_voi_alternating,44,VERDE,2,True,4,7.9,LAINE,----G,4,4,ROUSE,Y---G,4,4,METRE,-G-YG,3.0,3.0,VERDE,GGGGG,0.0,0.0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
css_voi_alternating,45,TAMED,2,True,5,8.3,RENAL,-Y-Y-,5,5,DATES,YGYG-,3,3,TAPED,GG-GG,1.0,1.0,TAXED,GG-GG,1.0,1.0,TAMED,GGGGG,0.0,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
css_voi_alternating,46,LEAFS,2,True,5,9.0,REINS,-G--G,3,3,LEEDS,GG--G,2,2,LEAPS,GGG-G,1.0,1.0,LEAKS,GGG-G,1.0,1.0,LEAFS,GGGGG,0.0,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
css_voi_alternating,47,YACHT,2,True,4,7.3,SNORE,-----,5,5,TALIA,YG---,4,4,PATCH,-GYYY,4.0,3.0,YACHT,GGGGG,0.0,0.0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
css_voi_alternating,48,MESSY,2,True,3,8.6,HAIRS,----Y,5,5,STONE,Y---Y,5,5,MESSY,GGGGG,0.0,0.0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
css_voi_alternating,49,RYDER,2,True,3,9.4,LIENS,--Y--,5,5,RATED,G--GY,3,3,RYDER,GGGGG,0.0,0.0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
css_voi_alternating,50,MOTIF,2,True,4,6.9,SEDAN,-----,5,5,COURT,-G--Y,4,4,TOOTH,YG---,4.0,4.0,MOTIF,GGGGG,0.0,0.0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
css_voi_alternating,51,RAVEN,2,True,6,4.4,SERIF,-YY--,5,5,TRACE,-YY-Y,5,3,ALGER,Y--GY,4.0,4.0,RAPED,GG-G-,2.0,2.0,RAMEN,GG-GG,1.0,1.0,RAVEN,GGGGG,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
css_voi_alternating,52,REICH,2,True,3,9.8,LACES,--YY-,5,5,PRICE,-YGGY,3,3,REICH,GGGGG,0.0,0.0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
css_voi_alternating,53,ICONS,2,True,3,9.9,STARE,Y----,5,5,LIONS,-YGGG,2,2,ICONS,GGGGG,0.0,0.0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
css_voi_alternating,54,SILKY,2,True,3,8.6,DANES,----Y,5,5,HOIST,--YY-,5,5,SILKY,GGGGG,0.0,0.0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
css_voi_alternating,55,CARVE,2,True,2,11.7,CARES,GGGY-,2,2,CARVE,GGGGG,0,0,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
css_voi_alternating,56,LAGER,2,True,3,8.8,DORIS,--Y--,5,5,TRACE,-YY-Y,5,4,LAGER,GGGGG,0.0,0.0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
css_voi_alternating,57,JERKS,2,True,4,8.5,SABRE,Y--YY,5,5,RITES,Y--YG,4,4,HERDS,-GG-G,2.0,2.0,JERKS,GGGGG,0.0,0.0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
css_voi_alternating,58,LOTUS,2,True,3,9.8,TALES,Y-Y-G,4,4,SLITS,-Y-YG,4,3,LOTUS,GGGGG,0.0,0.0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
css_voi_alternating,59,LACEY,2,True,4,9.0,TIRES,---G-,4,4,LADEN,GG-G-,2,2,LAPEL,GG-G-,2.0,2.0,LACEY,GGGGG,0.0,0.0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
css_voi_alternating,60,TUDOR,2,True,4,9.3,TIRES,G-Y--,4,4,TROUT,GYYY-,4,4,TUMOR,GG-GG,1.0,1.0,TUDOR,GGGGG,0.0,0.0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
css_voi_alternating,61,QUOTA,2,True,5,5.3,BALES,-Y---,5,5,ARIAN,Y----,5,5,MOCHA,-Y--G,4.0,4.0,OUTTA,YG-GG,2.0,2.0,QUOTA,GGGGG,0.0,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
css_voi_alternating,62,MOURN,2,True,3,9.9,ROSIE,YG---,4,4,HORAN,-GY-G,3,3,MOURN,GGGGG,0.0,0.0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
css_voi_alternating,63,PROMO,2,True,3,9.2,CARNE,--Y--,5,5,TROIS,-GG--,3,3,PROMO,GGGGG,0.0,0.0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
css_voi_alternating,64,CASTE,2,True,3,11.0,LAINE,-G--G,3,3,CARTE,GG-GG,1,1,CASTE,GGGGG,0.0,0.0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
css_voi_alternating,65,CAPRI,2,True,4,8.9,SANDI,-G--G,3,3,MARTI,-GY-G,3,3,RABBI,YG--G,3.0,3.0,CAPRI,GGGGG,0.0,0.0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
css_voi_alternating,66,ALIAS,2,True,3,9.9,MARES,-Y--G,4,4,SLATS,-GY-G,3,3,ALIAS,GGGGG,0.0,0.0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
css_voi_alternating,67,PADDY,2,True,4,9.0,PALES,GG---,3,3,PATNA,GG---,3,3,PAPPY,GG--G,2.0,2.0,PADDY,GGGGG,0.0,0.0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
css_voi_alternating,68,BLOBS,3,True,5,7.9,ROLES,-YY-G,4,4,GLOSS,-GG-G,2,2,PLOWS,-GG-G,2.0,2.0,CLOTS,-GG-G,2.0,2.0,BLOBS,GGGGG,0.0,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
css_voi_alternating,69,DILLY,3,True,5,7.2,SNORE,-----,5,5,TALIA,--GY-,4,4,WILLY,-GGGG,1.0,1.0,LILLY,-GGGG,1.0,1.0,DILLY,GGGGG,0.0,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
css_voi_alternating,70,GUTSY,3,True,4,7.699999999999999,TROIS,Y---Y,5,5,STALE,YY---,5,5,BUSTY,-GYYG,3.0,3.0,GUTSY,GGGGG,0.0,0.0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
css_voi_alternating,71,TABOR,3,True,4,8.9,LIARS,--YY-,5,5,TAMER,GG--G,2,2,TATAR,GG--G,2.0,2.0,TABOR,GGGGG,0.0,0.0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
css_voi_alternating,72,INLAY,3,True,4,7.5,REINS,--YY-,5,5,LINDA,YYY-Y,5,3,ALAIN,YY-YY,5.0,4.0,INLAY,GGGGG,0.0,0.0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
css_voi_alternating,73,AHHHH,3,True,4,6.7,CASED,-Y---,5,5,ARIAN,G----,4,4,ALOFT,G----,4.0,4.0,AHHHH,GGGGG,0.0,0.0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
css_voi_alternating,74,ROUEN,3,True,5,7.7,OAKES,Y--G-,4,4,ROWED,GG-G-,2,2,ROGER,GG-G-,2.0,2.0,ROLEX,GG-G-,2.0,2.0,ROUEN,GGGGG,0.0,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
css_voi_alternating,75,BUENA,3,True,4,7.8,LEAHY,-YY--,5,5,RATED,-Y-Y-,5,5,SIENA,--GGG,2.0,2.0,BUENA,GGGGG,0.0,0.0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
css_voi_alternating,76,MENON,3,True,5,7.2,DESAI,-G---,4,4,BERNE,-G-Y-,4,4,FELON,-G-GG,2.0,2.0,XENON,-GGGG,1.0,1.0,MENON,GGGGG,0.0,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
css_voi_alternating,77,TRASK,3,True,4,9.4,RATES,YYY-Y,5,4,START,YYGY-,4,4,TRASH,GGGG-,1.0,1.0,TRASK,GGGGG,0.0,0.0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
css_voi_alternating,78,CASIO,3,True,4,8.4,LEARN,--Y--,5,5,HASTA,-GG--,3,3,PASCO,-GGYG,2.0,2.0,CASIO,GGGGG,0.0,0.0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
css_voi_alternating,79,VOILA,3,True,4,8.2,LAUER,YY---,5,5,SLOAN,-YYY-,5,5,VOLTA,GGY-G,2.0,2.0,VOILA,GGGGG,0.0,0.0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
css_voi_alternating,80,AURAL,3,True,4,7.9,TRIES,-Y---,5,5,CARON,-YG--,4,4,AKRAM,G-GG-,2.0,2.0,AURAL,GGGGG,0.0,0.0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
css_voi_alternating,81,LEGER,3,True,3,9.9,SLATE,-Y--Y,5,4,LINER,G--GG,2,2,LEGER,GGGGG,0.0,0.0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
css_voi_alternating,82,DALLY,3,True,4,8.4,LACES,YG---,4,4,MALIA,-GG--,3,3,WALDO,-GGY-,3.0,3.0,DALLY,GGGGG,0.0,0.0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
css_voi_alternating,83,INIGO,3,True,3,9.4,LACES,-----,5,5,RINGO,-YYGG,3,2,INIGO,GGGGG,0.0,0.0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
css_voi_alternating,84,KRILL,3,True,5,5.4,SABRE,---Y-,5,5,TRYIN,-G-Y-,4,4,CRIMP,-GG--,3.0,3.0,GRIFF,-GG--,3.0,3.0,KRILL,GGGGG,0.0,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
css_voi_alternating,85,SNIDE,3,True,3,10.6,SENOR,GYY--,4,4,SHINE,G-GYG,2,2,SNIDE,GGGGG,0.0,0.0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
css_voi_alternating,86,LEWES,3,True,4,9.3,ELIAS,YY--G,4,4,HELLS,-GY-G,3,3,LEEDS,GGY-G,2.0,2.0,LEWES,GGGGG,0.0,0.0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
css_voi_alternating,87,TAMER,3,True,2,11.5,SAUER,-G-GG,2,2,TAMER,GGGGG,0,0,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
css_voi_alternating,88,COTTA,3,True,3,10.2,CITES,G-G--,3,3,CATHY,GYG--,3,3,COTTA,GGGGG,0.0,0.0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
css_voi_alternating,89,CORBY,3,True,3,8.7,DANES,-----,5,5,CLOTH,G-Y--,4,4,CORBY,GGGGG,0.0,0.0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
css_voi_alternating,90,POLIS,3,True,4,9.1,CARES,----G,4,4,LIONS,YYY-G,4,4,SOLIS,-GGGG,1.0,1.0,POLIS,GGGGG,0.0,0.0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
css_voi_alternating,91,ROXAS,3,True,3,9.8,TRANS,-YY-G,4,4,MARES,-YY-G,4,4,ROXAS,GGGGG,0.0,0.0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
css_voi_alternating,92,RANCE,3,True,3,9.3,NILES,Y--Y-,5,5,ATONE,Y--YG,4,4,RANCE,GGGGG,0.0,0.0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
css_voi_alternating,93,CARON,3,True,3,10.6,ROADS,YYY--,5,5,CAROL,GGGG-,1,1,CARON,GGGGG,0.0,0.0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
css_voi_alternating,94,SURYA,3,True,4,8.4,LASER,-YY-Y,5,5,TRAPS,-YY-Y,5,5,BURSA,-GGYG,2.0,2.0,SURYA,GGGGG,0.0,0.0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
css_voi_alternating,95,AGGIE,3,True,3,10.9,AIDES,GY-Y-,4,4,ANGIE,G-GGG,1,1,AGGIE,GGGGG,0.0,0.0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
css_voi_alternating,96,CAUSA,3,True,5,6.1,SENOR,Y----,5,5,TAILS,-G--Y,4,4,MASHA,-GY-G,3.0,3.0,FAFSA,-G-GG,2.0,2.0,CAUSA,GGGGG,0.0,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
css_voi_alternating,97,BAMBA,3,True,5,6.1,HOARE,--Y--,5,5,SANTA,-G--G,3,3,PALMA,-G-YG,3.0,3.0,MAZDA,YG--G,3.0,3.0,BAMBA,GGGGG,0.0,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
css_voi_alternating,98,MAYNE,3,True,6,6.4,TILES,---Y-,5,5,CRANE,--YGG,3,3,JAYNE,-GGGG,1.0,1.0,WAYNE,-GGGG,1.0,1.0,PAYNE,-GGGG,1.0,1.0,MAYNE,GGGGG,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
css_voi_alternating,99,BOGGS,3,True,5,7.0,EINAR,-----,5,5,COLTS,-G--G,3,3,BOOMS,GG--G,2.0,2.0,BOGUS,GGG-G,1.0,1.0,BOGGS,GGGGG,0.0,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
css_voi_alternating,100,FINNS,3,True,6,5.4,SENOR,Y-G--,4,4,KUNIS,--GYG,3,3,MINDS,-GG-G,2.0,2.0,PINTS,-GG-G,2.0,2.0,WINGS,-GG-G,2.0,2.0,FINNS,GGGGG,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
voi_css_alternating,1,PHOTO,1,True,4,7.7,DELTA,---G-,4,4,TINTS,---G-,4,4,FOOTY,-YGG-,3.0,3.0,PHOTO,GGGGG,0.0,0.0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
voi_css_alternating,2,PARTY,1,True,5,6.7,AILES,Y----,5,5,CARON,-GG--,3,3,MARTA,-GGG-,2.0,2.0,DARTH,-GGG-,2.0,2.0,PARTY,GGGGG,0.0,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
voi_css_alternating,3,TRICK,1,True,4,7.4,REALS,Y----,5,5,ORTON,-GY--,4,4,TRUTH,GG---,3.0,3.0,TRICK,GGGGG,0.0,0.0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
voi_css_alternating,4,DIRTY,1,True,4,7.8,LEARN,---Y-,5,5,TROIS,YY-Y-,5,5,MIRTH,-GGG-,2.0,2.0,DIRTY,GGGGG,0.0,0.0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
voi_css_alternating,5,USUAL,1,True,3,9.0,SATIN,YY---,5,5,REALS,--YYY,5,4,USUAL,GGGGG,0.0,0.0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
voi_css_alternating,6,TRULY,1,True,3,9.7,REALS,Y--G-,4,4,DRILL,-G-G-,3,3,TRULY,GGGGG,0.0,0.0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
voi_css_alternating,7,SPENT,1,True,3,10.9,REINS,-Y-GY,4,4,SCENT,G-GGG,1,1,SPENT,GGGGG,0.0,0.0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
voi_css_alternating,8,PAUSE,1,True,4,8.7,TERMS,-Y--Y,5,5,SNAPE,Y-YYG,4,4,LAPSE,-GYGG,2.0,2.0,PAUSE,GGGGG,0.0,0.0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
voi_css_alternating,9,CRAZY,1,True,4,7.9,MAILS,-Y---,5,5,ARENT,YG---,4,4,GRADY,-GG-G,2.0,2.0,CRAZY,GGGGG,0.0,0.0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
voi_css_alternating,10,BASES,1,True,6,6.6,DEANS,-YY-G,4,4,CARES,-G-GG,2,2,GATES,-G-GG,2.0,2.0,SALES,YG-GG,2.0,2.0,VASES,-GGGG,1.0,1.0,BASES,GGGGG,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
voi_css_alternating,11,YOUNG,1,True,3,9.2,AIRES,-----,5,5,LOONY,-G-GY,3,3,YOUNG,GGGGG,0.0,0.0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
voi_css_alternating,12,MEANS,1,True,4,9.3,SAUER,YY-Y-,5,5,DEALS,-GG-G,2,2,TEAMS,-GGYG,2.0,2.0,MEANS,GGGGG,0.0,0.0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
voi_css_alternating,13,TRUTH,1,True,4,9.0,TRANS,GG---,3,3,TROPE,GG---,3,3,TRULY,GGG--,2.0,2.0,TRUTH,GGGGG,0.0,0.0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
voi_css_alternating,14,FIRED,1,True,4,9.9,NASIR,---YY,5,5,TIRED,-GGGG,1,1,HIRED,-GGGG,1.0,1.0,FIRED,GGGGG,0.0,0.0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
voi_css_alternating,15,FOLKS,1,True,4,7.6,CRATE,-----,5,5,LINUS,Y---G,4,4,FLOWS,GYY-G,3.0,3.0,FOLKS,GGGGG,0.0,0.0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
voi_css_alternating,16,CHILE,1,True,3,8.9,SORTA,-----,5,5,MILNE,-YY-G,4,3,CHILE,GGGGG,0.0,0.0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
voi_css_alternating,17,BLACK,1,True,3,8.9,PANES,-Y---,5,5,CIARA,Y-G--,4,4,BLACK,GGGGG,0.0,0.0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
voi_css_alternating,18,GRANT,1,True,4,8.8,SONIA,--Y-Y,5,5,GALEN,GY--Y,4,4,GRAND,GGGG-,1.0,1.0,GRANT,GGGGG,0.0,0.0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
voi_css_alternating,19,MEALS,1,True,6,6.9,BITES,---YG,4,4,READS,-GG-G,2,2,LEAPS,YGG-G,2.0,2.0,HEALS,-GGGG,1.0,1.0,SEALS,-GGGG,1.0,1.0,MEALS,GGGGG,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
voi_css_alternating,20,CREAM,1,True,3,9.5,STALE,--Y-Y,5,5,ARMED,YGYY-,4,4,CREAM,GGGGG,0.0,0.0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
voi_css_alternating,21,AWAKE,1,True,4,8.7,LAINE,-Y--G,4,4,STARE,--G-G,3,3,PEAKE,--GGG,2.0,2.0,AWAKE,GGGGG,0.0,0.0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
voi_css_alternating,22,OCCUR,1,True,4,6.7,TEARS,---Y-,5,5,BORON,-YY--,5,5,CROWD,YYY--,5.0,5.0,OCCUR,GGGGG,0.0,0.0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
voi_css_alternating,23,YEARS,1,True,6,7.6,SOREN,Y-YY-,5,5,BEARS,-GGGG,1,1,WEARS,-GGGG,1.0,1.0,REARS,-GGGG,1.0,1.0,TEARS,-GGGG,1.0,1.0,YEARS,GGGGG,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
voi_css_alternating,24,GRADE,1,True,3,10.4,MARIE,-YY-G,4,4,CRATE,-GG-G,2,2,GRADE,GGGGG,0.0,0.0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
voi_css_alternating,25,CHILL,1,True,4,7.9,SEDAN,-----,5,5,TORCH,---YY,5,5,CHILI,GGGG-,1.0,1.0,CHILL,GGGGG,0.0,0.0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
